"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-05-26",,,,,"0.00",",,W,2400",,,,,"61","H,,S","70",",,W","52",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-05-27",,,,,"0.00",",,W,2400",,,,,"61","H,,S","67",",,W","54",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-05-28",,,,,"0.00",",,W,2400",,,,,"60","H,,S","71",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-05-29",,,,,"0.00",",,W,2400",,,,,"61","H,,S","68",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-05-30",,,,,"0.00",",,W,2400",,,,,"60","H,,S","68",",,W","51",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-05-31",,,,,,,,,,,"60","H,,S",,,,,,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-01",,,,,"0.00",",,W,2400",,,,,"63","H,,S","77",",,W","51",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-02",,,,,"0.00",",,W,2400",,,,,"60","H,,S","68",",,W","54",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-03",,,,,"0.00","T,,W,2400",,,,,"61","H,,S","69",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-04",,,,,"0.02",",,W,2400",,,,,"62","H,,S","71",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-05",,,,,"0.07",",,W,2400",,,,,"67","H,,S","77",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-06",,,,,"0.00",",,W,2400",,,,,"63","H,,S","69",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-07",,,,,"0.00",",,W,2400",,,,,"60","H,,S","68",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-08",,,,,"0.00",",,W,2400",,,,,"62","H,,S","69",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-09",,,,,"0.00",",,W,2400",,,,,"63","H,,S","79",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-10",,,,,"0.00",",,W,2400",,,,,"71","H,,S","91",",,W","62",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-11",,,,,"0.00",",,W,2400",,,,,"71","H,,S","79",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-12",,,,,"0.00",",,W,2400",,,,,"66","H,,S","75",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-13",,,,,"0.00",",,W,2400",,,,,"61","H,,S","71",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-14",,,,,"0.00",",,W,2400",,,,,"65","H,,S","79",",,W","54",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-15",,,,,"0.00",",,W,2400",,,,,"64","H,,S","74",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-16",,,,,"0.00",",,W,2400",,,,,"60","H,,S","67",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-17",,,,,"0.00",",,W,2400",,,,,"60","H,,S","67",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-18",,,,,"0.00",",,W,2400",,,,,"60","H,,S","67",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-19",,,,,"0.00",",,W,2400",,,,,"62","H,,S","77",",,W","52",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-20",,,,,"0.00",",,W,2400",,,,,"66","H,,S","83",",,W","54",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-21",,,,,"0.00",",,W,2400",,,,,"75","H,,S","98",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-22",,,,,"0.00",",,W,2400",,,,,"77","H,,S","90",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-23",,,,,"0.00",",,W,2400",,,,,"70","H,,S","86",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-24",,,,,"0.00",",,W,2400",,,,,"69","H,,S","84",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-25",,,,,"0.00",",,W,2400",,,,,"65","H,,S","75",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-26",,,,,"0.00",",,W,2400",,,,,"63","H,,S","75",",,W","54",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-27",,,,,"0.00",",,W,2400",,,,,"62","H,,S","74",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-28",,,,,"0.00",",,W,2400",,,,,"62","H,,S","71",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-29",,,,,"0.00",",,W,2400",,,,,"61","H,,S","67",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-06-30",,,,,"0.00",",,W,2400",,,,,"59","H,,S","64",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-01",,,,,"0.00",",,W,2400",,,,,"59","H,,S","67",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-02",,,,,"0.00",",,W,2400",,,,,"58","H,,S","61",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-03",,,,,"0.00","T,,W,2400",,,,,"59","H,,S","64",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-04",,,,,"0.00",",,W,2400",,,,,"63","H,,S","77",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-05",,,,,"0.00",",,W,2400",,,,,"69","H,,S","76",",,W","64",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-06",,,,,"0.00",",,W,2400",,,,,"67","H,,S","73",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-07",,,,,"0.00",",,W,2400",,,,,"63","H,,S","72",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-08",,,,,"0.00",",,W,2400",,,,,"64","H,,S","72",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-09",,,,,"0.00",",,W,2400",,,,,"62","H,,S","69",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-10",,,,,"0.00",",,W,2400",,,,,"66","H,,S","86",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-11",,,,,"0.00",",,W,2400",,,,,"70","H,,S","79",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-12",,,,,"0.00",",,W,2400",,,,,"65","H,,S","76",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-13",,,,,"0.00",",,W,2400",,,,,"66","H,,S","74",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-14",,,,,"0.00",",,W,2400",,,,,"63","H,,S","71",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-15",,,,,"0.00",",,W,2400",,,,,"62","H,,S","69",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-16",,,,,"0.00",",,W,2400",,,,,"64","H,,S","80",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-17",,,,,"0.00",",,W,2400",,,,,"65","H,,S","74",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-18",,,,,"0.00",",,W,2400",,,,,"66","H,,S","80",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-19",,,,,"0.00",",,W,2400",,,,,"63","H,,S","72",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-20",,,,,"0.00",",,W,2400",,,,,"61","H,,S","72",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-21",,,,,"0.00",",,W,2400",,,,,"61","H,,S","71",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-22",,,,,"0.00",",,W,2400",,,,,"62","H,,S","73",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-23",,,,,"0.00",",,W,2400",,,,,"61","H,,S","72",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-24",,,,,"0.00",",,W,2400",,,,,"62","H,,S","76",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-25",,,,,"0.00",",,W,2400",,,,,"61","H,,S","73",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-26",,,,,"0.00",",,W,2400",,,,,"64","H,,S","75",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-27",,,,,"0.00",",,W,2400",,,,,"63","H,,S","72",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-28",,,,,"0.00",",,W,2400",,,,,"61","H,,S","68",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-29",,,,,"0.00",",,W,2400",,,,,"63","H,,S","70",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-30",,,,,"0.00",",,W,2400",,,,,"63","H,,S","70",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-07-31",,,,,"0.00",",,W,2400",,,,,"64","H,,S","70",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-01",,,,,"0.00","T,,W,2400",,,,,"65","H,,S","82",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-02",,,,,"0.00",",,W,2400",,,,,"70","H,,S","81",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-03",,,,,"0.00",",,W,2400",,,,,"66","H,,S","77",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-04",,,,,"0.00",",,W,2400",,,,,"68","H,,S","81",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-05",,,,,"0.00",",,W,2400",,,,,"67","H,,S","77",",,W","62",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-06",,,,,"0.00",",,W,2400",,,,,"67","H,,S","73",",,W","62",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-07",,,,,"0.00",",,W,2400",,,,,"66","H,,S","73",",,W","62",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-08",,,,,"0.00",",,W,2400",,,,,"66","H,,S","74",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-09",,,,,"0.00",",,W,2400",,,,,"67","H,,S","75",",,W","62",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-10",,,,,"0.00",",,W,2400",,,,,"68","H,,S","78",",,W","64",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-11",,,,,"0.00",",,W,2400",,,,,"67","H,,S","74",",,W","63",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-12",,,,,"0.00",",,W,2400",,,,,"66","H,,S","72",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-13",,,,,"0.00",",,W,2400",,,,,"65","H,,S","75",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-14",,,,,"0.00",",,W,2400",,,,,"66","H,,S","82",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-15",,,,,"0.00",",,W,2400",,,,,"67","H,,S","85",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-16",,,,,"0.00",",,W,2400",,,,,"71","H,,S","90",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-17",,,,,"0.00",",,W,2400",,,,,"71","H,,S","83",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-18",,,,,"0.00",",,W,2400",,,,,"66","H,,S","77",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-19",,,,,"0.00",",,W,2400",,,,,"64","H,,S","73",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-20",,,,,"0.00",",,W,2400",,,,,"67","H,,S","83",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-21",,,,,"0.00",",,W,2400",,,,,"66","H,,S","77",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-22",,,,,"0.00",",,W,2400",,,,,"65","H,,S","78",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-23",,,,,"0.00",",,W,2400",,,,,"67","H,,S","82",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-24",,,,,"0.00",",,W,2400",,,,,"65","H,,S","79",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-25",,,,,"0.00",",,W,2400",,,,,"65","H,,S","79",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-26",,,,,"0.00",",,W,2400",,,,,"66","H,,S","78",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-27",,,,,"0.00",",,W,2400",,,,,"65","H,,S","78",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-28",,,,,"0.00",",,W,2400",,,,,"65","H,,S","75",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-29",,,,,"0.00",",,W,2400",,,,,"65","H,,S","75",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-30",,,,,"0.00",",,W,2400",,,,,"65","H,,S","75",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-08-31",,,,,"0.00",",,W,2400",,,,,"65","H,,S","75",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-01",,,,,"0.00",",,W,2400",,,,,"67","H,,S","81",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-02",,,,,"0.00",",,W,2400",,,,,"64","H,,S","74",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-03",,,,,"0.00",",,W,2400",,,,,"68","H,,S","81",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-04",,,,,"0.00",",,W,2400",,,,,"71","H,,S","94",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-05",,,,,"0.00",",,W,2400",,,,,"80","H,,S","102",",,W","64",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-06",,,,,"0.00",",,W,2400",,,,,"85","H,,S","107",",,W","70",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-07",,,,,"0.00",",,W,2400",,,,,"79","H,,S","98",",,W","65",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-08",,,,,"0.00",",,W,2400",,,,,"80","H,,S","100",",,W","66",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-09",,,,,"0.00",",,W,2400",,,,,"72","H,,S","83",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-10",,,,,"0.00","T,,W,2400",,,,,"68","H,,S","79",",,W","62",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-11",,,,,"0.00",",,W,2400",,,,,"72","H,,S","82",",,W","65",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-12",,,,,"0.00",",,W,2400",,,,,"67","H,,S","72",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-13",,,,,"0.00",",,W,2400",,,,,"64","H,,S","70",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-14",,,,,"0.00",",,W,2400",,,,,"65","H,,S","73",",,W","62",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-15",,,,,"0.00",",,W,2400",,,,,"65","H,,S","70",",,W","61",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-16",,,,,"0.00",",,W,2400",,,,,"65","H,,S","74",",,W","60",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-17",,,,,"0.00",",,W,2400",,,,,"62","H,,S","69",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-18",,,,,"0.21",",,W,2400",,,,,"65","H,,S","71",",,W","62",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-19",,,,,"0.00",",,W,2400",,,,,"65","H,,S","77",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-20",,,,,"0.00",",,W,2400",,,,,"65","H,,S","76",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-21",,,,,"0.02",",,W,2400",,,,,"66","H,,S","73",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-22",,,,,"0.00",",,W,2400",,,,,"65","H,,S","79",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-23",,,,,"0.00",",,W,2400",,,,,"68","H,,S","86",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-24",,,,,"0.00",",,W,2400",,,,,"71","H,,S","87",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-25",,,,,"0.00",",,W,2400",,,,,"65","H,,S","73",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-26",,,,,"0.00",",,W,2400",,,,,"62","H,,S","71",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-27",,,,,"0.00",",,W,2400",,,,,"61","H,,S","70",",,W","58",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-28",,,,,"0.00",",,W,2400",,,,,"63","H,,S","72",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-29",,,,,"0.00",",,W,2400",,,,,"66","H,,S","80",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-09-30",,,,,"0.00",",,W,2400",,,,,"68","H,,S","85",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-01",,,,,"0.00",",,W,2400",,,,,"63","H,,S","71",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-02",,,,,"0.00",",,W,2400",,,,,"66","H,,S","73",",,W","59",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-03",,,,,"0.00",",,W,2400",,,,,"62","H,,S","73",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-04",,,,,"0.00",",,W,2400",,,,,"61","H,,S","69",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-05",,,,,"0.00",",,W,2400",,,,,"61","H,,S","77",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-06",,,,,"0.00",",,W,2400",,,,,"61","H,,S","75",",,W","52",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-07",,,,,"0.00",",,W,2400",,,,,"62","H,,S","76",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-08",,,,,"0.00",",,W,2400",,,,,"60","H,,S","70",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-09",,,,,"0.00",",,W,2400",,,,,"58","H,,S","66",",,W","54",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-10",,,,,"0.00",",,W,2400",,,,,"59","H,,S","71",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-11",,,,,"0.00",",,W,2400",,,,,"58","H,,S","68",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-12",,,,,"0.00",",,W,2400",,,,,"59","H,,S","69",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-13",,,,,"0.00",",,W,2400",,,,,"58","H,,S","67",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-14",,,,,"0.00",",,W,2400",,,,,"58","H,,S","67",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-15",,,,,"0.00",",,W,2400",,,,,"59","H,,S","68",",,W","57",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-16",,,,,"0.00",",,W,2400",,,,,"63","H,,S","66",",,W","54",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-17",,,,,"0.00",",,W,2400",,,,,"59","H,,S","72",",,W","51",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-18",,,,,"0.00",",,W,2400",,,,,"64","H,,S","79",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-19",,,,,"0.00",",,W,2400",,,,,"69","H,,S","88",",,W","56",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-20",,,,,"0.00",",,W,2400",,,,,"65","H,,S","75",",,W","53",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-21",,,,,"0.00",",,W,2400",,,,,"58","H,,S","65",",,W","51",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-22",,,,,"0.00","T,,W,2400",,,,,"61","H,,S","68",",,W","55",",,W",,
"USW00093228","HAYWARD AIR TERMINAL, CA US","37.65886","-122.12116","9.6","2022-10-23",,,,,"0.00",",,W,2400",,,,,"57","H,,S","70",",,W","45",",,W",,
